1:Date;Temperature_Comedor_Sensor;Temperature_Habitacion_Sensor;Weather_Temperature;CO2_Comedor_Sensor;CO2_Habitacion_Sensor;Humedad_Comedor_Sensor;Humedad_Habitacion_Sensor;Lighting_Comedor_Sensor;Lighting_Habitacion_Sensor;Precipitacion;Meteo_Exterior_Crepusculo;Meteo_Exterior_Viento;Meteo_Exterior_Sol_Oest;Meteo_Exterior_Sol_Est;Meteo_Exterior_Sol_Sud;Meteo_Exterior_Piranometro;Temperature_Exterior_Sensor;Humedad_Exterior_Sensor;Day_Of_Week;Temperature_Exterior_Sensor_1;Temperature_Exterior_Sensor_2;Temperature_Exterior_Sensor_3;Temperature_Exterior_Sensor_4;Temperature_Exterior_Sensor_5;Temperature_Exterior_Sensor_6;Temperature_Exterior_Sensor_7;Temperature_Exterior_Sensor_8;Temperature_Exterior_Sensor_9;Temperature_Exterior_Sensor_10;Temperature_Exterior_Sensor_11;Temperature_Exterior_Sensor_12;Temperature_Exterior_Sensor_13;Temperature_Exterior_Sensor_14;Temperature_Exterior_Sensor_15;Temperature_Exterior_Sensor_16;Temperature_Exterior_Sensor_17;Temperature_Exterior_Sensor_18;Temperature_Exterior_Sensor_19;Temperature_Exterior_Sensor_20;Temperature_Exterior_Sensor_21;Temperature_Exterior_Sensor_22;Temperature_Exterior_Sensor_23;Temperature_Exterior_Sensor_24;Temperature_Exterior_Sensor_25;Temperature_Exterior_Sensor_26;Temperature_Habitacion_Sensor_1;Temperature_Habitacion_Sensor_2;Temperature_Habitacion_Sensor_3;Temperature_Habitacion_Sensor_4;Temperature_Habitacion_Sensor_5;Temperature_Habitacion_Sensor_6;Temperature_Habitacion_Sensor_7;Temperature_Habitacion_Sensor_8;Temperature_Habitacion_Sensor_9;Temperature_Habitacion_Sensor_10;Temperature_Habitacion_Sensor_11;Temperature_Habitacion_Sensor_12;Temperature_Habitacion_Sensor_13;Temperature_Habitacion_Sensor_14;Temperature_Habitacion_Sensor_15;Temperature_Habitacion_Sensor_16;Temperature_Habitacion_Sensor_17;Temperature_Habitacion_Sensor_18;Temperature_Habitacion_Sensor_19;Temperature_Habitacion_Sensor_20;Temperature_Habitacion_Sensor_21;Temperature_Habitacion_Sensor_22;Temperature_Habitacion_Sensor_23;Temperature_Habitacion_Sensor_24;Temperature_Habitacion_Sensor_25;Temperature_Habitacion_Sensor_26;Weather_Temperature_1;Weather_Temperature_2;Weather_Temperature_3;Weather_Temperature_4;Weather_Temperature_5;Weather_Temperature_6;Weather_Temperature_7;Weather_Temperature_8;Weather_Temperature_9;Weather_Temperature_10;Weather_Temperature_11;Weather_Temperature_12;Weather_Temperature_13;Weather_Temperature_14;Weather_Temperature_15;Weather_Temperature_16;Weather_Temperature_17;Weather_Temperature_18;Weather_Temperature_19;Weather_Temperature_20;Weather_Temperature_21;Weather_Temperature_22;Weather_Temperature_23;Weather_Temperature_24;Weather_Temperature_25;Weather_Temperature_26;Meteo_Exterior_Piranometro_1;Meteo_Exterior_Piranometro_2;Meteo_Exterior_Piranometro_3;Meteo_Exterior_Piranometro_4;Meteo_Exterior_Piranometro_5;Meteo_Exterior_Piranometro_6;Meteo_Exterior_Piranometro_7;Meteo_Exterior_Piranometro_8;Meteo_Exterior_Piranometro_9;Meteo_Exterior_Piranometro_10;Meteo_Exterior_Piranometro_11;Meteo_Exterior_Piranometro_12;Meteo_Exterior_Piranometro_13;Meteo_Exterior_Piranometro_14;Meteo_Exterior_Piranometro_15;Meteo_Exterior_Piranometro_16;Meteo_Exterior_Piranometro_17;Meteo_Exterior_Piranometro_18;Meteo_Exterior_Piranometro_19;Meteo_Exterior_Piranometro_20;Meteo_Exterior_Piranometro_21;Meteo_Exterior_Piranometro_22;Meteo_Exterior_Piranometro_23;Meteo_Exterior_Piranometro_24;Meteo_Exterior_Piranometro_25;Meteo_Exterior_Piranometro_26;Lighting_Habitacion_Sensor_1;Lighting_Habitacion_Sensor_2;Lighting_Habitacion_Sensor_3;Lighting_Habitacion_Sensor_4;Lighting_Habitacion_Sensor_5;Lighting_Habitacion_Sensor_6;Lighting_Habitacion_Sensor_7;Lighting_Habitacion_Sensor_8;Lighting_Habitacion_Sensor_9;Lighting_Habitacion_Sensor_10;Lighting_Habitacion_Sensor_11;Lighting_Habitacion_Sensor_12;Lighting_Habitacion_Sensor_13;Lighting_Habitacion_Sensor_14;Lighting_Habitacion_Sensor_15;Lighting_Habitacion_Sensor_16;Lighting_Habitacion_Sensor_17;Lighting_Habitacion_Sensor_18;Lighting_Habitacion_Sensor_19;Lighting_Habitacion_Sensor_20;Lighting_Habitacion_Sensor_21;Lighting_Habitacion_Sensor_22;Lighting_Habitacion_Sensor_23;Lighting_Habitacion_Sensor_24;Lighting_Habitacion_Sensor_25;Lighting_Habitacion_Sensor_26;Meteo_Exterior_Sol_Sud_1;Meteo_Exterior_Sol_Sud_2;Meteo_Exterior_Sol_Sud_3;Meteo_Exterior_Sol_Sud_4;Meteo_Exterior_Sol_Sud_5;Meteo_Exterior_Sol_Sud_6;Meteo_Exterior_Sol_Sud_7;Meteo_Exterior_Sol_Sud_8;Meteo_Exterior_Sol_Sud_9;Meteo_Exterior_Sol_Sud_10;Meteo_Exterior_Sol_Sud_11;Meteo_Exterior_Sol_Sud_12;Meteo_Exterior_Sol_Sud_13;Meteo_Exterior_Sol_Sud_14;Meteo_Exterior_Sol_Sud_15;Meteo_Exterior_Sol_Sud_16;Meteo_Exterior_Sol_Sud_17;Meteo_Exterior_Sol_Sud_18;Meteo_Exterior_Sol_Sud_19;Meteo_Exterior_Sol_Sud_20;Meteo_Exterior_Sol_Sud_21;Meteo_Exterior_Sol_Sud_22;Meteo_Exterior_Sol_Sud_23;Meteo_Exterior_Sol_Sud_24;Meteo_Exterior_Sol_Sud_25;Meteo_Exterior_Sol_Sud_26;Meteo_Exterior_Crepusculo_1;Meteo_Exterior_Crepusculo_2;Meteo_Exterior_Crepusculo_3;Meteo_Exterior_Crepusculo_4;Meteo_Exterior_Crepusculo_5;Meteo_Exterior_Crepusculo_6;Meteo_Exterior_Crepusculo_7;Meteo_Exterior_Crepusculo_8;Meteo_Exterior_Crepusculo_9;Meteo_Exterior_Crepusculo_10;Meteo_Exterior_Crepusculo_11;Meteo_Exterior_Crepusculo_12;Meteo_Exterior_Crepusculo_13;Meteo_Exterior_Crepusculo_14;Meteo_Exterior_Crepusculo_15;Meteo_Exterior_Crepusculo_16;Meteo_Exterior_Crepusculo_17;Meteo_Exterior_Crepusculo_18;Meteo_Exterior_Crepusculo_19;Meteo_Exterior_Crepusculo_20;Meteo_Exterior_Crepusculo_21;Meteo_Exterior_Crepusculo_22;Meteo_Exterior_Crepusculo_23;Meteo_Exterior_Crepusculo_24;Meteo_Exterior_Crepusculo_25;Meteo_Exterior_Crepusculo_26
2012-03-04 22:30:00;20.56;20.13;15.0;206.741;210.901;54.568;57.7493;11.6867;13.0213;0.0;0.826;0.0;0.0;0.0;0.0;-3.708;17.3133;68.6667;2.0;17.4207;17.502;17.584;17.6927;17.8213;17.9187;18.0033;18.02;18.1047;18.2633;18.4327;18.6133;18.82;19.0807;19.3593;19.578;19.7167;19.8507;19.9887;20.254;20.4107;20.524;20.636;20.628;20.62;20.5987;20.242;20.3247;20.4067;20.454;20.5493;20.62;20.6747;20.76;20.8667;20.9507;21.004;21.1093;21.1813;21.2733;21.34;21.44;21.46;21.532;21.6013;21.716;21.748;21.784;21.84;21.808;21.8027;21.78;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.2667;16.0;16.0;16.6667;17.0;17.0;17.0;17.0;17.0667;18.0;18.0;18.0;18.0;17.5333;17.0;17.0;16.9333;16.0;-3.57733;-3.77333;-3.83867;-3.44667;-3.708;-3.708;-3.64267;-3.64267;-3.904;-3.83867;-3.77333;-3.708;-3.77333;-3.64267;-3.77333;-1.57333;5.41333;12.9253;19.2527;31.868;66.8827;201.227;284.725;379.403;305.653;254.72;13.3467;13.1333;13.2653;13.1027;12.4187;13.184;12.94;12.94;13.3627;12.6147;13.0213;13.0853;13.0213;13.394;13.1027;12.8747;18.5227;22.9467;23.2427;23.5853;22.1107;23.2427;28.9493;41.572;34.608;32.5573;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;953.344;1605.63;2128.9;3913.73;8988.67;11358.9;14943.6;15063.7;13400.7;0.65;0.65;0.782;0.826;0.826;1.046;1.222;1.31;1.09;1.09;1.046;1.134;1.266;5.61733;82.2347;425.088;614.4;614.464;615.104;615.403;616.299;617.28;617.92;617.877;616.811;616.469
2012-03-04 22:45:00;20.4887;20.0947;14.2;206.656;210.144;54.1947;57.6053;11.426;13.736;0.0;0.826;0.0;0.0;0.0;0.0;-3.64267;17.2133;68.4747;2.0;17.3133;17.4207;17.502;17.584;17.6927;17.8213;17.9187;18.0033;18.02;18.1047;18.2633;18.4327;18.6133;18.82;19.0807;19.3593;19.578;19.7167;19.8507;19.9887;20.254;20.4107;20.524;20.636;20.628;20.62;20.13;20.242;20.3247;20.4067;20.454;20.5493;20.62;20.6747;20.76;20.8667;20.9507;21.004;21.1093;21.1813;21.2733;21.34;21.44;21.46;21.532;21.6013;21.716;21.748;21.784;21.84;21.808;21.8027;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.2667;16.0;16.0;16.6667;17.0;17.0;17.0;17.0;17.0667;18.0;18.0;18.0;18.0;17.5333;17.0;17.0;16.9333;-3.708;-3.57733;-3.77333;-3.83867;-3.44667;-3.708;-3.708;-3.64267;-3.64267;-3.904;-3.83867;-3.77333;-3.708;-3.77333;-3.64267;-3.77333;-1.57333;5.41333;12.9253;19.2527;31.868;66.8827;201.227;284.725;379.403;305.653;13.0213;13.3467;13.1333;13.2653;13.1027;12.4187;13.184;12.94;12.94;13.3627;12.6147;13.0213;13.0853;13.0213;13.394;13.1027;12.8747;18.5227;22.9467;23.2427;23.5853;22.1107;23.2427;28.9493;41.572;34.608;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;953.344;1605.63;2128.9;3913.73;8988.67;11358.9;14943.6;15063.7;0.826;0.65;0.65;0.782;0.826;0.826;1.046;1.222;1.31;1.09;1.09;1.046;1.134;1.266;5.61733;82.2347;425.088;614.4;614.464;615.104;615.403;616.299;617.28;617.92;617.877;616.811
2012-03-04 23:00:00;20.4233;20.0027;14.0;206.197;210.539;54.08;57.4667;11.524;12.94;0.0;0.87;0.0;0.0;0.0;0.0;-3.57733;17.1667;68.3573;2.0;17.2133;17.3133;17.4207;17.502;17.584;17.6927;17.8213;17.9187;18.0033;18.02;18.1047;18.2633;18.4327;18.6133;18.82;19.0807;19.3593;19.578;19.7167;19.8507;19.9887;20.254;20.4107;20.524;20.636;20.628;20.0947;20.13;20.242;20.3247;20.4067;20.454;20.5493;20.62;20.6747;20.76;20.8667;20.9507;21.004;21.1093;21.1813;21.2733;21.34;21.44;21.46;21.532;21.6013;21.716;21.748;21.784;21.84;21.808;14.2;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.2667;16.0;16.0;16.6667;17.0;17.0;17.0;17.0;17.0667;18.0;18.0;18.0;18.0;17.5333;17.0;17.0;-3.64267;-3.708;-3.57733;-3.77333;-3.83867;-3.44667;-3.708;-3.708;-3.64267;-3.64267;-3.904;-3.83867;-3.77333;-3.708;-3.77333;-3.64267;-3.77333;-1.57333;5.41333;12.9253;19.2527;31.868;66.8827;201.227;284.725;379.403;13.736;13.0213;13.3467;13.1333;13.2653;13.1027;12.4187;13.184;12.94;12.94;13.3627;12.6147;13.0213;13.0853;13.0213;13.394;13.1027;12.8747;18.5227;22.9467;23.2427;23.5853;22.1107;23.2427;28.9493;41.572;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;953.344;1605.63;2128.9;3913.73;8988.67;11358.9;14943.6;0.826;0.826;0.65;0.65;0.782;0.826;0.826;1.046;1.222;1.31;1.09;1.09;1.046;1.134;1.266;5.61733;82.2347;425.088;614.4;614.464;615.104;615.403;616.299;617.28;617.92;617.877
2012-03-04 23:15:00;20.3433;19.9527;14.0;205.376;210.133;53.7973;57.3333;11.67;13.0213;0.0;0.782;0.0;0.0;0.0;0.0;-3.512;17.1073;68.6267;2.0;17.1667;17.2133;17.3133;17.4207;17.502;17.584;17.6927;17.8213;17.9187;18.0033;18.02;18.1047;18.2633;18.4327;18.6133;18.82;19.0807;19.3593;19.578;19.7167;19.8507;19.9887;20.254;20.4107;20.524;20.636;20.0027;20.0947;20.13;20.242;20.3247;20.4067;20.454;20.5493;20.62;20.6747;20.76;20.8667;20.9507;21.004;21.1093;21.1813;21.2733;21.34;21.44;21.46;21.532;21.6013;21.716;21.748;21.784;21.84;14.0;14.2;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.2667;16.0;16.0;16.6667;17.0;17.0;17.0;17.0;17.0667;18.0;18.0;18.0;18.0;17.5333;17.0;-3.57733;-3.64267;-3.708;-3.57733;-3.77333;-3.83867;-3.44667;-3.708;-3.708;-3.64267;-3.64267;-3.904;-3.83867;-3.77333;-3.708;-3.77333;-3.64267;-3.77333;-1.57333;5.41333;12.9253;19.2527;31.868;66.8827;201.227;284.725;12.94;13.736;13.0213;13.3467;13.1333;13.2653;13.1027;12.4187;13.184;12.94;12.94;13.3627;12.6147;13.0213;13.0853;13.0213;13.394;13.1027;12.8747;18.5227;22.9467;23.2427;23.5853;22.1107;23.2427;28.9493;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;953.344;1605.63;2128.9;3913.73;8988.67;11358.9;0.87;0.826;0.826;0.65;0.65;0.782;0.826;0.826;1.046;1.222;1.31;1.09;1.09;1.046;1.134;1.266;5.61733;82.2347;425.088;614.4;614.464;615.104;615.403;616.299;617.28;617.92
2012-03-04 23:30:00;20.2667;19.894;14.0;205.6;209.952;53.304;57.224;11.7033;13.2;0.0;1.002;0.419333;0.0;0.0;0.0;-3.64267;17.042;68.968;2.0;17.1073;17.1667;17.2133;17.3133;17.4207;17.502;17.584;17.6927;17.8213;17.9187;18.0033;18.02;18.1047;18.2633;18.4327;18.6133;18.82;19.0807;19.3593;19.578;19.7167;19.8507;19.9887;20.254;20.4107;20.524;19.9527;20.0027;20.0947;20.13;20.242;20.3247;20.4067;20.454;20.5493;20.62;20.6747;20.76;20.8667;20.9507;21.004;21.1093;21.1813;21.2733;21.34;21.44;21.46;21.532;21.6013;21.716;21.748;21.784;14.0;14.0;14.2;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.2667;16.0;16.0;16.6667;17.0;17.0;17.0;17.0;17.0667;18.0;18.0;18.0;18.0;17.5333;-3.512;-3.57733;-3.64267;-3.708;-3.57733;-3.77333;-3.83867;-3.44667;-3.708;-3.708;-3.64267;-3.64267;-3.904;-3.83867;-3.77333;-3.708;-3.77333;-3.64267;-3.77333;-1.57333;5.41333;12.9253;19.2527;31.868;66.8827;201.227;13.0213;12.94;13.736;13.0213;13.3467;13.1333;13.2653;13.1027;12.4187;13.184;12.94;12.94;13.3627;12.6147;13.0213;13.0853;13.0213;13.394;13.1027;12.8747;18.5227;22.9467;23.2427;23.5853;22.1107;23.2427;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;953.344;1605.63;2128.9;3913.73;8988.67;0.782;0.87;0.826;0.826;0.65;0.65;0.782;0.826;0.826;1.046;1.222;1.31;1.09;1.09;1.046;1.134;1.266;5.61733;82.2347;425.088;614.4;614.464;615.104;615.403;616.299;617.28
2012-03-04 23:45:00;20.2067;19.81;14.0;205.92;211.147;53.3067;57.184;11.524;13.98;0.0;1.002;0.306;0.0;0.0;0.0;-3.38133;16.9413;69.168;2.0;17.042;17.1073;17.1667;17.2133;17.3133;17.4207;17.502;17.584;17.6927;17.8213;17.9187;18.0033;18.02;18.1047;18.2633;18.4327;18.6133;18.82;19.0807;19.3593;19.578;19.7167;19.8507;19.9887;20.254;20.4107;19.894;19.9527;20.0027;20.0947;20.13;20.242;20.3247;20.4067;20.454;20.5493;20.62;20.6747;20.76;20.8667;20.9507;21.004;21.1093;21.1813;21.2733;21.34;21.44;21.46;21.532;21.6013;21.716;21.748;14.0;14.0;14.0;14.2;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.2667;16.0;16.0;16.6667;17.0;17.0;17.0;17.0;17.0667;18.0;18.0;18.0;18.0;-3.64267;-3.512;-3.57733;-3.64267;-3.708;-3.57733;-3.77333;-3.83867;-3.44667;-3.708;-3.708;-3.64267;-3.64267;-3.904;-3.83867;-3.77333;-3.708;-3.77333;-3.64267;-3.77333;-1.57333;5.41333;12.9253;19.2527;31.868;66.8827;13.2;13.0213;12.94;13.736;13.0213;13.3467;13.1333;13.2653;13.1027;12.4187;13.184;12.94;12.94;13.3627;12.6147;13.0213;13.0853;13.0213;13.394;13.1027;12.8747;18.5227;22.9467;23.2427;23.5853;22.1107;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;953.344;1605.63;2128.9;3913.73;1.002;0.782;0.87;0.826;0.826;0.65;0.65;0.782;0.826;0.826;1.046;1.222;1.31;1.09;1.09;1.046;1.134;1.266;5.61733;82.2347;425.088;614.4;614.464;615.104;615.403;616.299
2012-04-04 00:00:00;20.1333;19.7267;14.0;205.728;212.096;53.1973;57.112;11.524;13.1027;0.0;0.87;0.246;0.0;0.0;0.0;-3.57733;16.84;69.6373;2.06667;16.9413;17.042;17.1073;17.1667;17.2133;17.3133;17.4207;17.502;17.584;17.6927;17.8213;17.9187;18.0033;18.02;18.1047;18.2633;18.4327;18.6133;18.82;19.0807;19.3593;19.578;19.7167;19.8507;19.9887;20.254;19.81;19.894;19.9527;20.0027;20.0947;20.13;20.242;20.3247;20.4067;20.454;20.5493;20.62;20.6747;20.76;20.8667;20.9507;21.004;21.1093;21.1813;21.2733;21.34;21.44;21.46;21.532;21.6013;21.716;14.0;14.0;14.0;14.0;14.2;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.2667;16.0;16.0;16.6667;17.0;17.0;17.0;17.0;17.0667;18.0;18.0;18.0;-3.38133;-3.64267;-3.512;-3.57733;-3.64267;-3.708;-3.57733;-3.77333;-3.83867;-3.44667;-3.708;-3.708;-3.64267;-3.64267;-3.904;-3.83867;-3.77333;-3.708;-3.77333;-3.64267;-3.77333;-1.57333;5.41333;12.9253;19.2527;31.868;13.98;13.2;13.0213;12.94;13.736;13.0213;13.3467;13.1333;13.2653;13.1027;12.4187;13.184;12.94;12.94;13.3627;12.6147;13.0213;13.0853;13.0213;13.394;13.1027;12.8747;18.5227;22.9467;23.2427;23.5853;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;953.344;1605.63;2128.9;1.002;1.002;0.782;0.87;0.826;0.826;0.65;0.65;0.782;0.826;0.826;1.046;1.222;1.31;1.09;1.09;1.046;1.134;1.266;5.61733;82.2347;425.088;614.4;614.464;615.104;615.403
2012-04-04 00:15:00;20.0633;19.6913;14.0;205.323;211.701;53.3733;57.1307;11.6867;12.842;0.0;0.826;0.0;0.0;0.0;0.0;-3.512;16.7727;69.7893;3.0;16.84;16.9413;17.042;17.1073;17.1667;17.2133;17.3133;17.4207;17.502;17.584;17.6927;17.8213;17.9187;18.0033;18.02;18.1047;18.2633;18.4327;18.6133;18.82;19.0807;19.3593;19.578;19.7167;19.8507;19.9887;19.7267;19.81;19.894;19.9527;20.0027;20.0947;20.13;20.242;20.3247;20.4067;20.454;20.5493;20.62;20.6747;20.76;20.8667;20.9507;21.004;21.1093;21.1813;21.2733;21.34;21.44;21.46;21.532;21.6013;14.0;14.0;14.0;14.0;14.0;14.2;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.2667;16.0;16.0;16.6667;17.0;17.0;17.0;17.0;17.0667;18.0;18.0;-3.57733;-3.38133;-3.64267;-3.512;-3.57733;-3.64267;-3.708;-3.57733;-3.77333;-3.83867;-3.44667;-3.708;-3.708;-3.64267;-3.64267;-3.904;-3.83867;-3.77333;-3.708;-3.77333;-3.64267;-3.77333;-1.57333;5.41333;12.9253;19.2527;13.1027;13.98;13.2;13.0213;12.94;13.736;13.0213;13.3467;13.1333;13.2653;13.1027;12.4187;13.184;12.94;12.94;13.3627;12.6147;13.0213;13.0853;13.0213;13.394;13.1027;12.8747;18.5227;22.9467;23.2427;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;953.344;1605.63;0.87;1.002;1.002;0.782;0.87;0.826;0.826;0.65;0.65;0.782;0.826;0.826;1.046;1.222;1.31;1.09;1.09;1.046;1.134;1.266;5.61733;82.2347;425.088;614.4;614.464;615.104
2012-04-04 00:30:00;20.006;19.6167;14.0;205.621;211.317;53.4213;57.16;11.5073;12.9067;0.0;0.914;0.0;0.0;0.0;0.0;-3.57733;16.72;69.728;3.0;16.7727;16.84;16.9413;17.042;17.1073;17.1667;17.2133;17.3133;17.4207;17.502;17.584;17.6927;17.8213;17.9187;18.0033;18.02;18.1047;18.2633;18.4327;18.6133;18.82;19.0807;19.3593;19.578;19.7167;19.8507;19.6913;19.7267;19.81;19.894;19.9527;20.0027;20.0947;20.13;20.242;20.3247;20.4067;20.454;20.5493;20.62;20.6747;20.76;20.8667;20.9507;21.004;21.1093;21.1813;21.2733;21.34;21.44;21.46;21.532;14.0;14.0;14.0;14.0;14.0;14.0;14.2;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.2667;16.0;16.0;16.6667;17.0;17.0;17.0;17.0;17.0667;18.0;-3.512;-3.57733;-3.38133;-3.64267;-3.512;-3.57733;-3.64267;-3.708;-3.57733;-3.77333;-3.83867;-3.44667;-3.708;-3.708;-3.64267;-3.64267;-3.904;-3.83867;-3.77333;-3.708;-3.77333;-3.64267;-3.77333;-1.57333;5.41333;12.9253;12.842;13.1027;13.98;13.2;13.0213;12.94;13.736;13.0213;13.3467;13.1333;13.2653;13.1027;12.4187;13.184;12.94;12.94;13.3627;12.6147;13.0213;13.0853;13.0213;13.394;13.1027;12.8747;18.5227;22.9467;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;953.344;0.826;0.87;1.002;1.002;0.782;0.87;0.826;0.826;0.65;0.65;0.782;0.826;0.826;1.046;1.222;1.31;1.09;1.09;1.046;1.134;1.266;5.61733;82.2347;425.088;614.4;614.464
2012-04-04 00:45:00;19.932;19.524;14.0;206.197;210.72;53.472;57.1627;11.7847;13.428;0.0;0.782;0.0386667;0.0;0.0;0.0;-3.44667;16.69;69.7547;3.0;16.72;16.7727;16.84;16.9413;17.042;17.1073;17.1667;17.2133;17.3133;17.4207;17.502;17.584;17.6927;17.8213;17.9187;18.0033;18.02;18.1047;18.2633;18.4327;18.6133;18.82;19.0807;19.3593;19.578;19.7167;19.6167;19.6913;19.7267;19.81;19.894;19.9527;20.0027;20.0947;20.13;20.242;20.3247;20.4067;20.454;20.5493;20.62;20.6747;20.76;20.8667;20.9507;21.004;21.1093;21.1813;21.2733;21.34;21.44;21.46;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.2;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.2667;16.0;16.0;16.6667;17.0;17.0;17.0;17.0;17.0667;-3.57733;-3.512;-3.57733;-3.38133;-3.64267;-3.512;-3.57733;-3.64267;-3.708;-3.57733;-3.77333;-3.83867;-3.44667;-3.708;-3.708;-3.64267;-3.64267;-3.904;-3.83867;-3.77333;-3.708;-3.77333;-3.64267;-3.77333;-1.57333;5.41333;12.9067;12.842;13.1027;13.98;13.2;13.0213;12.94;13.736;13.0213;13.3467;13.1333;13.2653;13.1027;12.4187;13.184;12.94;12.94;13.3627;12.6147;13.0213;13.0853;13.0213;13.394;13.1027;12.8747;18.5227;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.914;0.826;0.87;1.002;1.002;0.782;0.87;0.826;0.826;0.65;0.65;0.782;0.826;0.826;1.046;1.222;1.31;1.09;1.09;1.046;1.134;1.266;5.61733;82.2347;425.088;614.4
2012-04-04 01:00:00;19.8667;19.45;14.0;205.909;210.613;53.4773;57.1413;11.524;13.1027;0.0;0.914;0.036;0.0;0.0;0.0;-3.708;16.656;70.088;3.0;16.69;16.72;16.7727;16.84;16.9413;17.042;17.1073;17.1667;17.2133;17.3133;17.4207;17.502;17.584;17.6927;17.8213;17.9187;18.0033;18.02;18.1047;18.2633;18.4327;18.6133;18.82;19.0807;19.3593;19.578;19.524;19.6167;19.6913;19.7267;19.81;19.894;19.9527;20.0027;20.0947;20.13;20.242;20.3247;20.4067;20.454;20.5493;20.62;20.6747;20.76;20.8667;20.9507;21.004;21.1093;21.1813;21.2733;21.34;21.44;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.0;14.2;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.0;15.2667;16.0;16.0;16.6667;17.0;17.0;17.0;17.0;-3.44667;-3.57733;-3.512;-3.57733;-3.38133;-3.64267;-3.512;-3.57733;-3.64267;-3.708;-3.57733;-3.77333;-3.83867;-3.44667;-3.708;-3.708;-3.64267;-3.64267;-3.904;-3.83867;-3.77333;-3.708;-3.77333;-3.64267;-3.77333;-1.57333;13.428;12.9067;12.842;13.1027;13.98;13.2;13.0213;12.94;13.736;13.0213;13.3467;13.1333;13.2653;13.1027;12.4187;13.184;12.94;12.94;13.3627;12.6147;13.0213;13.0853;13.0213;13.394;13.1027;12.8747;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.782;0.914;0.826;0.87;1.002;1.002;0.782;0.87;0.826;0.826;0.65;0.65;0.782;0.826;0.826;1.046;1.222;1.31;1.09;1.09;1.046;1.134;1.266;5.61733;82.2347;425.088
