Time_Stamp,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
2/13/2015 0:32,21,25.55,0,573,0.003926162,0
2/13/2015 0:33,21,25.49666667,0,569.3333333,0.003917915,0
2/13/2015 0:34,21,26.09,0,573,0.004009677,0
2/13/2015 0:35,21,25.76,0,573.6666667,0.003958637,0
2/13/2015 0:36,21,25,0,573,0.003841124,0
2/13/2015 0:36,21,24.84,0,576.5,0.00381639,0
2/13/2015 0:38,21,25.29,0,574,0.003885959,0
2/13/2015 0:39,21,25.395,0,569,0.003902195,0
2/13/2015 0:40,21,25.7,0,573,0.003949358,0
2/13/2015 0:40,21,25.02666667,0,577.3333333,0.003845247,0
2/13/2015 0:42,21,24.945,0,575.5,0.003832621,0
2/13/2015 0:42,21,25.6,0,571,0.003933894,0
2/13/2015 0:43,21,25.1,0,570,0.003856584,0
2/13/2015 0:45,21,25.29,0,573,0.003885959,0
2/13/2015 0:46,21,25.795,0,572,0.00396405,0
2/13/2015 0:47,21,25.745,0,578,0.003956318,0
2/13/2015 0:48,21,25.59,0,577.5,0.003932348,0
2/13/2015 0:49,21,25.195,0,577,0.003871271,0
2/13/2015 0:49,21,25.26,0,573,0.003881321,0
2/13/2015 0:51,21,25.1,0,576,0.003856584,0
2/13/2015 0:52,21,25.16,0,583.6666667,0.00386586,0
2/13/2015 0:53,21,25.045,0,582,0.003848081,0
2/13/2015 0:53,21,24.85,0,575.5,0.003817936,0
2/13/2015 0:55,21,24.845,0,573,0.003817163,0
2/13/2015 0:55,21,24.995,0,575.5,0.003840351,0
2/13/2015 0:56,21,25.195,0,574,0.003871271,0
2/13/2015 0:58,21,24.89,0,574,0.003824119,0
2/13/2015 0:59,21,24.96333333,0,570,0.003835456,0
2/13/2015 1:00,21,24.76333333,0,579.3333333,0.003804539,0
2/13/2015 1:01,21,24.7,0,578,0.003794749,0
2/13/2015 1:01,21,25.89666667,0,570.6666667,0.003979774,0
2/13/2015 1:02,21,25.29,0,577,0.003885959,0
2/13/2015 1:04,21,24.9,0,580,0.003825665,0
2/13/2015 1:05,21,25.25,0,577.5,0.003879775,0
2/13/2015 1:06,21,24.745,0,577.5,0.003801705,0
2/13/2015 1:07,21,24.92666667,0,583,0.003829787,0
2/13/2015 1:08,21,24.65,0,583,0.003787021,0
2/13/2015 1:08,21,25.05,0,576,0.003848854,0
2/13/2015 1:09,21,25.1,0,578,0.003856584,0
2/13/2015 1:11,21,25.29,0,580,0.003885959,0
2/13/2015 1:12,21,24.83,0,581,0.003814844,0
2/13/2015 1:13,21,24.945,0,576.5,0.003832621,0
2/13/2015 1:14,21,25,0,579,0.003841124,0
2/13/2015 1:14,21,25.39,0,578,0.003901421,0
2/13/2015 1:15,21,25.09,0,580.5,0.003855038,0
2/13/2015 1:17,21,24.65,0,575,0.003787021,0
2/13/2015 1:18,21,24.76666667,0,578.6666667,0.003805054,0
2/13/2015 1:19,21,24.6,0,578,0.003779293,0
2/13/2015 1:20,21,25.245,0,574,0.003879002,0
2/13/2015 1:21,21,24.76666667,0,571.6666667,0.003805054,0
2/13/2015 1:21,21,24.6,0,571,0.003779293,0
2/13/2015 1:23,21,24.995,0,568,0.003840351,0
2/13/2015 1:24,21,25.09333333,0,572.6666667,0.003855553,0
2/13/2015 1:25,21,24.84,0,569,0.00381639,0
2/13/2015 1:25,21,25.05,0,572.5,0.003848854,0
2/13/2015 1:27,21,24.7,0,574,0.003794749,0
2/13/2015 1:27,21,24.5,0,576,0.003763837,0
2/13/2015 1:28,21,24.495,0,574,0.003763064,0
2/13/2015 1:30,21.1,25.1,0,576,0.003880502,0
2/13/2015 1:31,21,24.6225,0,580.5,0.00378277,0
2/13/2015 1:32,21,24.6,0,579,0.003779293,0
2/13/2015 1:33,21,24.5,0,578.5,0.003763837,0
2/13/2015 1:34,21,24.49666667,0,576.3333333,0.003763321,0
2/13/2015 1:34,21,24.83,0,580,0.003814844,0
2/13/2015 1:36,21,24.65,0,579.5,0.003787021,0
2/13/2015 1:37,21,25.125,0,580.25,0.003860449,0
2/13/2015 1:38,21,24.6,0,584,0.003779293,0
2/13/2015 1:38,21,24.545,0,582,0.003770792,0
2/13/2015 1:40,21.1,24.6,0,575,0.003802728,0
2/13/2015 1:40,21,24.395,0,570,0.003747609,0
2/13/2015 1:41,21,25.295,0,579,0.003886732,0
2/13/2015 1:43,21,24.8,0,575.5,0.003810207,0
2/13/2015 1:44,21,25.1725,0,585.5,0.003867793,0
2/13/2015 1:45,21,25.445,0,570.5,0.003909926,0
2/13/2015 1:46,21,24.79,0,572,0.003808661,0
2/13/2015 1:46,21,24.6,0,571.5,0.003779293,0
2/13/2015 1:47,21,25.29,0,573.3333333,0.003885959,0
2/13/2015 1:49,21,24.6,0,582,0.003779293,0
2/13/2015 1:50,21,24.96,0,576,0.00383494,0
2/13/2015 1:51,21,24.65,0,578.5,0.003787021,0
2/13/2015 1:52,21,25.45,0,577,0.003910699,0
2/13/2015 1:53,21,25.09,0,577,0.003855038,0
2/13/2015 1:53,21,25.26,0,576,0.003881321,0
2/13/2015 1:54,21,24.7,0,580,0.003794749,0
2/13/2015 1:56,21,24.745,0,581.5,0.003801705,0
2/13/2015 1:57,21,24.46,0,584,0.003757654,0
2/13/2015 1:58,21,24.65,0,583.5,0.003787021,0
2/13/2015 1:59,21.03333333,24.39333333,0,585.3333333,0.003755083,0
2/13/2015 1:59,21,25.05,0,578,0.003848854,0
2/13/2015 2:00,21,24.8225,0,579.5,0.003813685,0
2/13/2015 2:02,21,24.29,0,577.75,0.003731382,0
2/13/2015 2:03,21,24.8,0,576,0.003810207,0
2/13/2015 2:04,21,24.7,0,577,0.003794749,0
2/13/2015 2:05,21,24.495,0,578.5,0.003763064,0
2/13/2015 2:06,21,24.55,0,577,0.003771565,0
2/13/2015 2:06,21,25.25,0,575,0.003879775,0
2/13/2015 2:08,21,24.39,0,578,0.003746836,0
2/13/2015 2:09,21,24.8,0,576.3333333,0.003810207,0
2/13/2015 2:10,21,24.7,0,580,0.003794749,0
2/13/2015 2:10,21,25.05,0,575.5,0.003848854,0
2/13/2015 2:12,21,25.1,0,582,0.003856584,0
2/13/2015 2:12,21,24.93333333,0,578.6666667,0.003830818,0
2/13/2015 2:13,20.945,24.9,0,574.5,0.003812671,0
2/13/2015 2:15,21,24.945,0,575,0.003832621,0
2/13/2015 2:16,21,24.29,0,576,0.003731382,0
2/13/2015 2:17,21,24.495,0,574.5,0.003763064,0
2/13/2015 2:18,21,26,0,579,0.003995756,0
2/13/2015 2:19,21,25.445,0,579,0.003909926,0
2/13/2015 2:19,20.96333333,24.73333333,0,581.3333333,0.003791294,0
2/13/2015 2:21,21,24.995,0,575,0.003840351,0
2/13/2015 2:22,20.96333333,24.6,0,573,0.003770732,0
2/13/2015 2:23,21,24.445,0,576,0.003755336,0
2/13/2015 2:23,20.92666667,24.56333333,0,577.3333333,0.003756546,0
2/13/2015 2:25,21,24.8,0,577,0.003810207,0
2/13/2015 2:25,21,24.54,0,579.5,0.003770019,0
2/13/2015 2:26,21,25,0,581,0.003841124,0
2/13/2015 2:28,21,25.06333333,0,581.3333333,0.003850915,0
2/13/2015 2:29,21,24.795,0,575,0.003809434,0
2/13/2015 2:30,20.96333333,24.56666667,0,574.3333333,0.003765591,0
2/13/2015 2:31,20.945,24.9,0,579,0.003812671,0
2/13/2015 2:31,21,24.34,0,580,0.003739109,0
2/13/2015 2:32,21,24.745,0,576.5,0.003801705,0
2/13/2015 2:34,21,24.2,0,577,0.003717473,0
2/13/2015 2:35,20.96333333,24.76333333,0,576.3333333,0.00379592,0
2/13/2015 2:36,21,24.445,0,579.5,0.003755336,0
2/13/2015 2:37,21,24.26666667,0,578.6666667,0.003727776,0
2/13/2015 2:38,21,24.29,0,579,0.003731382,0
2/13/2015 2:38,20.89,25.1,0,579,0.003830424,0
2/13/2015 2:39,21,24.2,0,578,0.003717473,0
2/13/2015 2:41,20.945,25.495,0,578.5,0.003904349,0
2/13/2015 2:42,20.945,25.34,0,578.5,0.003880464,0
2/13/2015 2:43,20.89,24.69666667,0,586,0.0037685,0
2/13/2015 2:44,20.89,24.29,0,583,0.003706077,0
2/13/2015 2:44,20.89,24.245,0,577.5,0.00369917,0
2/13/2015 2:45,20.89,24.65666667,0,576.6666667,0.00376236,0
2/13/2015 2:47,20.89,24.39,0,580,0.003721425,0
2/13/2015 2:48,20.89,24.15,0,577,0.003684589,0
2/13/2015 2:49,21,24.45,0,581,0.003756109,0
2/13/2015 2:50,21,25,0,578.6666667,0.003841124,0
2/13/2015 2:51,20.89,24.945,0,577.5,0.003806626,0
2/13/2015 2:51,20.89,24.6,0,578,0.003753661,0
2/13/2015 2:53,20.89,24.6,0,578,0.003753661,0
2/13/2015 2:54,20.945,24.4,0,583,0.003735652,0
2/13/2015 2:55,20.89,24.73,0,579.6666667,0.003773617,0
2/13/2015 2:55,20.945,24.945,0,575.5,0.003819604,0
2/13/2015 2:57,20.89,24.65,0,577.5,0.003761336,0
2/13/2015 2:57,20.89,24.96333333,0,578,0.00380944,0
2/13/2015 2:58,20.89,24.945,0,581.5,0.003806626,0
2/13/2015 3:00,20.89,24.745,0,579.5,0.00377592,0
2/13/2015 3:01,20.89,24.745,0,573.5,0.00377592,0
2/13/2015 3:02,20.9175,24.995,0,574,0.0038208,0
2/13/2015 3:03,20.89,24.87,0,575.25,0.003795111,0
2/13/2015 3:04,20.89,24.29,0,575,0.003706077,0
2/13/2015 3:04,20.89,24.245,0,577.5,0.00369917,0
2/13/2015 3:06,20.89,24.73,0,583.3333333,0.003773617,0
2/13/2015 3:07,20.96333333,24.63333333,0,583.6666667,0.003775872,0
2/13/2015 3:08,20.945,24.4,0,577.5,0.003735652,0
2/13/2015 3:08,20.945,24.045,0,580,0.00368098,0
2/13/2015 3:10,21,25.1,0,584,0.003856584,0
2/13/2015 3:10,21,24.745,0,586,0.003801705,0
2/13/2015 3:11,20.89,25.045,0,578,0.003821979,0
2/13/2015 3:13,20.89,24.4,0,580,0.00372296,0
2/13/2015 3:14,20.92666667,24.72333333,0,583,0.003781164,0
2/13/2015 3:15,20.89,24.45,0,578,0.003730635,0
2/13/2015 3:16,20.92666667,24.39666667,0,580.3333333,0.003730904,0
2/13/2015 3:16,20.89,24.745,0,583.5,0.00377592,0
2/13/2015 3:17,20.89,24.4,0,583,0.00372296,0
2/13/2015 3:19,20.89,24.29,0,584,0.003706077,0
2/13/2015 3:20,20.89,24.27,0,578.5,0.003703007,0
2/13/2015 3:21,20.89,24.2,0,578,0.003692263,0
2/13/2015 3:22,20.84,24.445,0,579,0.003718341,0
2/13/2015 3:23,20.89,24.545,0,581,0.003745218,0
2/13/2015 3:23,20.89,24.6,0,577.5,0.003753661,0
2/13/2015 3:24,20.89,24.54,0,577,0.00374445,0
2/13/2015 3:26,20.89,24.295,0,577,0.003706844,0
2/13/2015 3:27,20.945,24.5,0,577,0.003751054,0
2/13/2015 3:28,20.89,23.995,0,577,0.003660802,0
2/13/2015 3:29,20.945,24.3,0,579.5,0.00372025,0
2/13/2015 3:29,21,24.55,0,578,0.003771565,0
2/13/2015 3:30,20.89,24,0,575,0.003661569,0
2/13/2015 3:32,20.89,24.8,0,582,0.003784364,0
2/13/2015 3:33,20.89,24.35,0,582,0.003715286,0
2/13/2015 3:34,20.89,24.05,0,582.5,0.003669242,0
2/13/2015 3:35,20.89,24.1,0,580,0.003676916,0
2/13/2015 3:36,20.89,24.245,0,580,0.00369917,0
2/13/2015 3:36,20.89,24.145,0,580,0.003683822,0
2/13/2015 3:38,20.89,24,0,573.5,0.003661569,0
2/13/2015 3:39,20.89,24.39,0,578,0.003721425,0
2/13/2015 3:40,20.89,24.29,0,579,0.003706077,0
2/13/2015 3:40,20.89,24.45,0,575,0.003730635,0
2/13/2015 3:42,20.89,24.545,0,581,0.003745218,0
2/13/2015 3:42,20.89,24.29,0,579,0.003706077,0
2/13/2015 3:43,20.89,24.15,0,580.5,0.003684589,0
2/13/2015 3:45,20.89,24.095,0,585.75,0.003676148,0
2/13/2015 3:46,20.89,24,0,587,0.003661569,0
2/13/2015 3:47,20.89,24.495,0,580,0.003737543,0
2/13/2015 3:48,20.92666667,24.26333333,0,578,0.003710392,0
2/13/2015 3:49,20.89,23.945,0,575.5,0.003653129,0
2/13/2015 3:49,20.945,24.145,0,581.5,0.003696379,0
2/13/2015 3:51,20.92666667,24.26333333,0,585.3333333,0.003710392,0
2/13/2015 3:52,20.89,24.445,0,583.5,0.003729868,0
2/13/2015 3:53,20.89,24.695,0,581,0.003768244,0
2/13/2015 3:53,20.89,24.395,0,579,0.003722193,0
2/13/2015 3:55,20.89,24.15,0,581.5,0.003684589,0
2/13/2015 3:55,21,24.6,0,581,0.003779293,0
2/13/2015 3:56,20.89,23.995,0,574.5,0.003660802,0
2/13/2015 3:58,20.89,24.26,0,584,0.003701472,0
2/13/2015 3:59,20.89,24.245,0,581.5,0.00369917,0
2/13/2015 4:00,20.89,24.09666667,0,579.3333333,0.003676404,0
2/13/2015 4:01,20.89,24.445,0,585,0.003729868,0
2/13/2015 4:01,20.89,24.09666667,0,580.3333333,0.003676404,0
2/13/2015 4:02,20.89,24.05,0,581,0.003669242,0
2/13/2015 4:04,20.89,24.26,0,582.3333333,0.003701472,0
2/13/2015 4:05,20.89,24.09,0,583.5,0.003675381,0
2/13/2015 4:06,20.89,24.19666667,0,579.3333333,0.003691752,0
2/13/2015 4:07,20.89,24.29,0,573,0.003706077,0
2/13/2015 4:08,20.89,24.55,0,570.5,0.003745985,0
2/13/2015 4:08,20.89,24.39666667,0,577,0.003722449,0
2/13/2015 4:09,20.89,24.29,0,580,0.003706077,0
2/13/2015 4:11,20.89,24.395,0,577.5,0.003722193,0
2/13/2015 4:12,20.89,24.145,0,576.5,0.003683822,0
2/13/2015 4:13,20.89,24.295,0,576,0.003706844,0
2/13/2015 4:14,20.89,24.1,0,581,0.003676916,0
2/13/2015 4:14,20.89,24.64,0,582,0.003759801,0
2/13/2015 4:15,20.89,24.73333333,0,580.6666667,0.003774129,0
2/13/2015 4:17,20.89,24.7,0,578,0.003769012,0
2/13/2015 4:18,20.89,24.76666667,0,576,0.003779246,0
2/13/2015 4:19,20.89,24.29,0,580,0.003706077,0
2/13/2015 4:20,20.89,24.6,0,578,0.003753661,0
2/13/2015 4:21,20.89,24.35,0,579,0.003715286,0
2/13/2015 4:21,20.89,24.25,0,574.5,0.003699937,0
2/13/2015 4:23,20.89,24.69666667,0,579,0.0037685,0
2/13/2015 4:24,20.89,25,0,576,0.00381507,0
2/13/2015 4:25,20.89,24.89,0,573,0.003798181,0
2/13/2015 4:25,20.89,24.245,0,573.5,0.00369917,0
2/13/2015 4:27,20.89,24.4,0,575.5,0.00372296,0
2/13/2015 4:27,20.89,24.145,0,578,0.003683822,0
2/13/2015 4:28,20.89,24.6,0,579.5,0.003753661,0
2/13/2015 4:30,20.89,24.36333333,0,582,0.003717332,0
2/13/2015 4:31,20.89,24.06666667,0,578,0.0036718,0
2/13/2015 4:32,20.89,24.22666667,0,581.3333333,0.003696356,0
2/13/2015 4:33,20.89,24.34,0,583.5,0.003713751,0
2/13/2015 4:34,20.89,25.5,0,585,0.003891849,0
2/13/2015 4:34,20.89,24.495,0,578.5,0.003737543,0
2/13/2015 4:36,20.89,24.445,0,567,0.003729868,0
2/13/2015 4:37,20.89,24.1,0,577,0.003676916,0
2/13/2015 4:38,20.89,23.89,0,580.5,0.003644688,0
2/13/2015 4:38,20.89,24.29,0,580.5,0.003706077,0
2/13/2015 4:40,20.89,24.445,0,577,0.003729868,0
2/13/2015 4:40,20.89,23.995,0,577,0.003660802,0
2/13/2015 4:41,20.89,24.245,0,574,0.00369917,0
2/13/2015 4:43,20.89,24.245,0,577,0.00369917,0
2/13/2015 4:44,20.84,24.4,0,572,0.003711456,0
2/13/2015 4:45,20.89,24.89,0,574,0.003798181,0
2/13/2015 4:46,20.89,24,0,575.5,0.003661569,0
2/13/2015 4:46,20.89,24.2,0,572.5,0.003692263,0
2/13/2015 4:47,20.89,24.55,0,573,0.003745985,0
2/13/2015 4:49,20.84,24.495,0,573.5,0.003725993,0
2/13/2015 4:50,20.89,24.2,0,572.5,0.003692263,0
2/13/2015 4:51,20.84,24.15,0,576,0.003673204,0
2/13/2015 4:52,20.84,24.445,0,572.5,0.003718341,0
2/13/2015 4:53,20.84,24.745,0,577,0.003764251,0
2/13/2015 4:53,20.79,24.3,0,579.5,0.003684729,0
2/13/2015 4:54,20.89,24.79,0,577,0.003782829,0
2/13/2015 4:56,20.84,24.4,0,574,0.003711456,0
2/13/2015 4:57,20.89,24.59,0,569.5,0.003752125,0
2/13/2015 4:58,20.89,24.89,0,568,0.003798181,0
2/13/2015 4:59,20.89,24.89666667,0,571.3333333,0.003799205,0
2/13/2015 4:59,20.89,24.8,0,575,0.003784364,0
2/13/2015 5:00,20.89,24.29,0,578,0.003706077,0
2/13/2015 5:02,20.89,24.695,0,574,0.003768244,0
2/13/2015 5:03,20.89,24.4,0,571.6666667,0.00372296,0
2/13/2015 5:04,20.89,24.79,0,568,0.003782829,0
2/13/2015 5:05,20.89,24.6,0,566.5,0.003753661,0
2/13/2015 5:06,20.85666667,24.65666667,0,571,0.003754605,0
2/13/2015 5:06,20.89,24.29,0,573,0.003706077,0
2/13/2015 5:08,20.89,24.695,0,571.5,0.003768244,0
2/13/2015 5:09,20.89,24.65,0,565.5,0.003761336,0
2/13/2015 5:10,20.89,24.445,0,567.5,0.003729868,0
2/13/2015 5:10,20.89,24.89,0,569,0.003798181,0
2/13/2015 5:12,20.84,24.745,0,570,0.003764251,0
2/13/2015 5:12,20.89,24.92666667,0,571,0.003803811,0
2/13/2015 5:13,20.89,24.6,0,572,0.003753661,0
2/13/2015 5:15,20.89,25.5,0,573,0.003891849,0
2/13/2015 5:16,20.84,25.2,0,572,0.003833893,0
2/13/2015 5:17,20.79,24.695,0,571.5,0.003744985,0
2/13/2015 5:18,20.89,25,0,573.5,0.00381507,0
2/13/2015 5:19,20.79,24.65,0,577,0.00373812,0
2/13/2015 5:19,20.79,25.09,0,572,0.003805253,0
2/13/2015 5:21,20.79,24.745,0,567.5,0.003752613,0
2/13/2015 5:22,20.82333333,24.76333333,0,566.6666667,0.003763171,0
2/13/2015 5:23,20.84,24.895,0,564.5,0.003787208,0
2/13/2015 5:23,20.79,24.79,0,565,0.003759479,0
2/13/2015 5:25,20.79,25.195,0,566.5,0.003821276,0
2/13/2015 5:25,20.79,24.69666667,0,569,0.003745239,0
2/13/2015 5:26,20.79,24.9,0,571.3333333,0.003776262,0
2/13/2015 5:28,20.79,25.03,0,570.3333333,0.003796098,0
2/13/2015 5:29,20.79,25.15,0,570,0.003814409,0
2/13/2015 5:30,20.79,25.6,0,571,0.003883085,0
2/13/2015 5:31,20.79,25.09666667,0,563.3333333,0.00380627,0
2/13/2015 5:31,20.89,24.79,0,566,0.003782829,0
2/13/2015 5:32,20.79,25.05,0,564.5,0.003799149,0
2/13/2015 5:34,20.79,24.96666667,0,566,0.003786434,0
2/13/2015 5:35,20.84,24.995,0,564.5,0.003802514,0
2/13/2015 5:36,20.79,24.995,0,561.5,0.003790757,0
2/13/2015 5:37,20.79,24.7,0,561,0.003745748,0
2/13/2015 5:38,20.79,25.645,0,558.5,0.003889953,0
2/13/2015 5:38,20.79,25,0,559,0.00379152,0
2/13/2015 5:39,20.79,25.1,0,560,0.003806779,0
2/13/2015 5:41,20.79,24.945,0,551,0.003783128,0
2/13/2015 5:42,20.79,25.29,0,556,0.003835773,0
2/13/2015 5:43,20.79,24.83,0,557,0.003765582,0
2/13/2015 5:44,20.79,25.045,0,560.5,0.003798386,0
2/13/2015 5:44,20.79,25.49,0,559,0.003866296,0
2/13/2015 5:45,20.79,25.85,0,557.5,0.003921244,0
2/13/2015 5:47,20.79,25.645,0,555.5,0.003889953,0
2/13/2015 5:48,20.745,25.995,0,566,0.003932398,0
2/13/2015 5:49,20.745,24.995,0,560.5,0.003780204,0
2/13/2015 5:50,20.73,25.06666667,0,557.3333333,0.003787586,0
2/13/2015 5:51,20.7,25.39,0,555,0.003829616,0
2/13/2015 5:51,20.7,25.1,0,552.6666667,0.003785608,0
2/13/2015 5:53,20.7,25.05,0,546.5,0.003778021,0
2/13/2015 5:54,20.7,25.145,0,550.5,0.003792436,0
2/13/2015 5:55,20.7,25.1,0,555,0.003785608,0
2/13/2015 5:55,20.7,25.5,0,558,0.00384631,0
2/13/2015 5:57,20.7,25.56666667,0,553,0.003856428,0
2/13/2015 5:57,20.7,25.65,0,553,0.003869076,0
2/13/2015 5:58,20.7,25.795,0,552,0.003891084,0
2/13/2015 6:00,20.7,25.53333333,0,553.6666667,0.003851369,0
2/13/2015 6:01,20.7,25.5,0,551,0.00384631,0
2/13/2015 6:02,20.7,25.445,0,549.5,0.003837962,0
2/13/2015 6:03,20.7,25.29333333,0,546.6666667,0.003814946,0
2/13/2015 6:04,20.7,25.445,0,548,0.003837962,0
2/13/2015 6:04,20.76,25.19666667,0,553.3333333,0.003814434,0
2/13/2015 6:06,20.79,25.295,0,553.5,0.003836536,0
2/13/2015 6:07,20.7,25.13333333,0,554.3333333,0.003790666,0
2/13/2015 6:08,20.7,25.245,0,551.5,0.003807611,0
2/13/2015 6:08,20.7,25.7,0,551,0.003876665,0
2/13/2015 6:10,20.7,25.695,0,553,0.003875906,0
2/13/2015 6:10,20.7,25.29,0,544,0.00381444,0
2/13/2015 6:11,20.7,25.29,0,540,0.00381444,0
2/13/2015 6:13,20.7,25.475,0,542.25,0.003842515,0
2/13/2015 6:14,20.7,25.29,0,546,0.00381444,0
2/13/2015 6:15,20.65,25.4,0,550,0.003819275,0
2/13/2015 6:16,20.7,25.395,0,550.5,0.003830374,0
2/13/2015 6:16,20.7,25.5,0,547,0.00384631,0
2/13/2015 6:17,20.7,25.39,0,544,0.003829616,0
2/13/2015 6:19,20.7,25.5,0,541,0.00384631,0
2/13/2015 6:20,20.65,25.59,0,547,0.003848021,0
2/13/2015 6:21,20.6,25.445,0,541.5,0.003814236,0
2/13/2015 6:22,20.65,25.445,0,542.5,0.003826083,0
2/13/2015 6:23,20.65,25.395,0,548,0.003818518,0
2/13/2015 6:23,20.65,25.645,0,546,0.003856343,0
2/13/2015 6:24,20.65,25.42,0,543.25,0.003822301,0
2/13/2015 6:26,20.7,25.29,0,544,0.00381444,0
2/13/2015 6:27,20.7,25.29,0,542.5,0.00381444,0
2/13/2015 6:28,20.7,25.43,0,540.3333333,0.003835686,0
2/13/2015 6:29,20.7,25.6,0,543,0.003861487,0
2/13/2015 6:29,20.7,25.53,0,546.3333333,0.003850863,0
2/13/2015 6:30,20.7,25.6,0,545,0.003861487,0
2/13/2015 6:32,20.7,25.495,0,542.5,0.003845551,0
2/13/2015 6:33,20.79,25.295,0,535,0.003836536,0
2/13/2015 6:34,20.79,25.3925,0,538,0.003851415,0
2/13/2015 6:35,20.79,25.54,0,539.5,0.003873927,0
2/13/2015 6:36,20.84,25.445,0,541,0.003871399,0
2/13/2015 6:36,20.89,25.19666667,0,542,0.003845267,0
2/13/2015 6:38,20.89,25.1,0,535,0.003830424,0
2/13/2015 6:39,20.89,25.15,0,542,0.003838102,0
2/13/2015 6:40,20.96333333,25.03333333,0,534,0.003837563,0
2/13/2015 6:40,21,25,0,532,0.003841124,0
2/13/2015 6:42,21,25,0,534.5,0.003841124,0
2/13/2015 6:42,21,25.03333333,0,537.6666667,0.003846277,0
2/13/2015 6:43,20.945,25,0,539,0.003828077,0
2/13/2015 6:45,20.96333333,25.03333333,0,540,0.003837563,0
2/13/2015 6:46,20.89,25.05,0,537,0.003822747,0
2/13/2015 6:47,20.89,25.05,0,540,0.003822747,0
2/13/2015 6:48,20.945,25.1,0,536,0.003843484,0
2/13/2015 6:49,20.945,25.1,0,532.5,0.003843484,0
2/13/2015 6:49,20.96333333,25.1,0,532,0.003847847,0
2/13/2015 6:51,20.945,25.1,0,540,0.003843484,0
2/13/2015 6:52,20.89,25.1,0,539,0.003830424,0
2/13/2015 6:53,20.96333333,25.19666667,0,539.3333333,0.003862758,0
2/13/2015 6:53,21,25.16666667,0,531.3333333,0.003866891,0
2/13/2015 6:55,21,25.1,0,525,0.003856584,0
2/13/2015 6:55,21,25.1,0,528,0.003856584,0
2/13/2015 6:56,20.89,25.39,0,533,0.003874956,0
2/13/2015 6:58,20.945,25.2,0,530.5,0.003858892,0
2/13/2015 6:59,20.9175,25.2,0,531.5,0.003852331,0
2/13/2015 7:00,20.89,25.2,0,532,0.003845779,0
2/13/2015 7:01,20.89,25.2,0,530.3333333,0.003845779,0
2/13/2015 7:01,20.89,25.2,0,529,0.003845779,0
2/13/2015 7:02,20.89,25.39666667,0,527.3333333,0.00387598,0
2/13/2015 7:04,20.89,25.39,0,529,0.003874956,0
2/13/2015 7:05,20.89,25.29,0,524,0.003859599,0
2/13/2015 7:06,20.89,25.39,0,529,0.003874956,0
2/13/2015 7:07,20.89,25.395,0,527.5,0.003875724,0
2/13/2015 7:08,20.89,25.34,0,529,0.003867278,0
2/13/2015 7:08,20.89,25.54,0,530,0.003897992,0
2/13/2015 7:09,20.89,25.39,0,527,0.003874956,0
2/13/2015 7:11,20.89,25.39,0,528,0.003874956,0
2/13/2015 7:12,20.89,25.35666667,0,526,0.003869837,0
2/13/2015 7:13,20.89,25.34,0,526.5,0.003867278,0
2/13/2015 7:14,20.89,25.495,0,523.5,0.003891081,0
2/13/2015 7:14,20.85666667,25.35666667,0,525,0.003861859,0
2/13/2015 7:15,20.89,25.39,0,526,0.003874956,0
2/13/2015 7:17,20.85666667,25.35666667,0,530.6666667,0.003861859,0
2/13/2015 7:18,20.89,25.39,0,532,0.003874956,0
2/13/2015 7:19,20.84,25.495,0,528.5,0.003879054,0
2/13/2015 7:20,20.79,25.445,0,526,0.003859428,0
2/13/2015 7:21,20.79,25.56333333,0,525.6666667,0.003877488,0
2/13/2015 7:21,20.79,25.39,0,518.5,0.003851034,0
2/13/2015 7:23,20.79,25.46333333,0,522,0.003862226,0
2/13/2015 7:24,20.89,25.5,0,524,0.003891849,0
2/13/2015 7:25,20.79,25.7725,0,527.3333333,0.003909414,0
2/13/2015 7:25,20.79,25.55,0,523.6666667,0.003875453,0
2/13/2015 7:27,20.79,25.6,0,523,0.003883085,0
2/13/2015 7:27,20.79,25.695,0,524.5,0.003897585,0
2/13/2015 7:28,20.79,25.89666667,0,524,0.003928368,0
2/13/2015 7:30,20.79,25.5,0,523,0.003867822,0
2/13/2015 7:31,20.79,25.5,0,519,0.003867822,0
2/13/2015 7:32,20.79,25.75,0,518,0.00390598,0
2/13/2015 7:33,20.84,25.7,0,514,0.00391044,0
2/13/2015 7:34,20.89,25.89,0,515.5,0.003951749,0
2/13/2015 7:34,20.89,25.745,0,518,0.003929477,0
2/13/2015 7:36,21,25.6,0,519,0.003933894,0
2/13/2015 7:37,21,25.7,0,524,0.003949358,0
2/13/2015 7:38,21,25.495,0,523,0.003917657,0
2/13/2015 7:38,21,25.495,0,520,0.003917657,0
2/13/2015 7:40,21,25.6,0,519,0.003933894,0
2/13/2015 7:40,21,25.495,0,519,0.003917657,0
2/13/2015 7:41,21,25.29,0,518,0.003885959,0
2/13/2015 7:43,21,25.5,0,523,0.00391843,0
2/13/2015 7:44,21,25.39,0,523,0.003901421,0
2/13/2015 7:45,21,25.53,0,527.6666667,0.003923069,0
2/13/2015 7:46,20.945,25.6,0,524,0.00392053,0
2/13/2015 7:46,20.89,25.65,0,521.5,0.003914886,0
2/13/2015 7:47,20.92666667,25.73333333,0,522.6666667,0.00393661,0
2/13/2015 7:49,20.89,25.6,0,524,0.003907207,0
2/13/2015 7:50,20.89,25.6,0,524,0.003907207,0
